分拣中心,日期,班次,正式工人数,临时工人数
SC43,6,14:00-22:00,61,79
SC43,6,16:00-24:00,38,62
SC43,7,00:00-08:00,94,86
SC43,7,05:00-13:00,33,60
SC43,7,08:00-16:00,70,63
SC43,7,12:00-20:00,57,61
SC43,7,14:00-22:00,98,116
SC43,7,16:00-24:00,108,87
SC43,8,00:00-08:00,98,89
SC43,8,05:00-13:00,86,57
SC43,8,08:00-16:00,34,35
SC43,8,12:00-20:00,46,42
SC43,8,14:00-22:00,41,44
SC43,8,16:00-24:00,43,92
SC43,9,00:00-08:00,82,7
SC43,9,05:00-13:00,17,90
SC43,9,08:00-16:00,83,95
SC43,9,12:00-20:00,18,75
SC43,9,14:00-22:00,40,58
SC43,9,16:00-24:00,64,28
SC43,10,00:00-08:00,26,72
SC43,10,05:00-13:00,104,12
SC43,10,08:00-16:00,77,85
SC43,10,12:00-20:00,91,22
SC43,10,14:00-22:00,36,68
SC43,10,16:00-24:00,36,93
SC43,11,00:00-08:00,31,56
SC43,11,05:00-13:00,76,91
SC43,11,08:00-16:00,76,20
SC43,11,12:00-20:00,52,51
SC43,11,14:00-22:00,37,54
SC43,11,16:00-24:00,71,60
SC43,12,00:00-08:00,20,58
SC43,12,05:00-13:00,93,66
SC43,12,08:00-16:00,72,96
SC43,12,12:00-20:00,12,96
SC43,12,14:00-22:00,52,47
SC43,12,16:00-24:00,67,74
SC43,13,00:00-08:00,86,68
SC43,13,05:00-13:00,96,72
SC43,13,08:00-16:00,95,74
SC43,13,12:00-20:00,50,63
SC43,13,14:00-22:00,26,26
SC43,13,16:00-24:00,32,82
SC43,14,00:00-08:00,105,71
SC43,14,05:00-13:00,36,41
SC43,14,08:00-16:00,53,51
SC43,14,12:00-20:00,112,68
SC43,14,14:00-22:00,97,55
SC43,14,16:00-24:00,50,60
SC43,15,00:00-08:00,62,96
SC43,15,05:00-13:00,37,52
SC43,15,08:00-16:00,78,39
SC43,15,12:00-20:00,33,52
SC43,15,14:00-22:00,58,84
SC43,15,16:00-24:00,26,65
SC43,16,00:00-08:00,75,74
SC43,16,05:00-13:00,71,59
SC43,16,08:00-16:00,36,55
SC43,16,12:00-20:00,92,68
SC43,16,14:00-22:00,86,38
SC43,16,16:00-24:00,84,83
SC43,17,00:00-08:00,77,72
SC43,17,05:00-13:00,43,65
SC43,17,08:00-16:00,75,85
SC43,17,12:00-20:00,79,15
SC43,17,14:00-22:00,20,64
SC43,17,16:00-24:00,26,40
SC43,18,00:00-08:00,44,32
SC43,18,05:00-13:00,61,94
SC43,18,08:00-16:00,93,50
SC43,18,12:00-20:00,48,89
SC43,18,14:00-22:00,91,22
SC43,18,16:00-24:00,77,95
SC43,19,00:00-08:00,43,58
SC43,19,05:00-13:00,108,62
SC43,19,08:00-16:00,67,92
SC43,19,12:00-20:00,108,75
SC43,19,14:00-22:00,85,4
SC43,19,16:00-24:00,62,58
SC43,20,00:00-08:00,64,25
SC43,20,05:00-13:00,22,93
SC43,20,08:00-16:00,19,110
SC43,20,12:00-20:00,73,84
SC43,20,14:00-22:00,33,28
SC43,20,16:00-24:00,17,88
SC43,21,00:00-08:00,67,44
SC43,21,05:00-13:00,41,60
SC43,21,08:00-16:00,29,22
SC43,21,12:00-20:00,59,87
SC43,21,14:00-22:00,15,89
SC43,21,16:00-24:00,76,69
SC43,22,00:00-08:00,48,40
SC43,22,05:00-13:00,31,32
SC43,22,08:00-16:00,45,91
SC43,22,12:00-20:00,16,100
SC43,22,14:00-22:00,51,57
SC43,22,16:00-24:00,73,55
SC43,23,00:00-08:00,58,91
SC43,23,05:00-13:00,102,66
SC43,23,08:00-16:00,47,37
SC43,23,12:00-20:00,22,41
SC43,23,14:00-22:00,75,95
SC43,23,16:00-24:00,3,91
SC43,24,00:00-08:00,31,27
SC43,24,05:00-13:00,54,40
SC43,24,08:00-16:00,80,112
SC43,24,12:00-20:00,69,42
SC43,24,14:00-22:00,55,68
SC43,24,16:00-24:00,38,39
SC43,25,00:00-08:00,38,66
SC43,25,05:00-13:00,50,54
SC43,25,08:00-16:00,68,31
SC43,25,12:00-20:00,49,19
SC43,25,14:00-22:00,24,52
SC43,25,16:00-24:00,65,108
SC43,26,00:00-08:00,64,87
SC43,26,05:00-13:00,31,50
SC43,26,08:00-16:00,88,68
SC43,26,12:00-20:00,90,67
SC43,26,14:00-22:00,71,68
SC43,26,16:00-24:00,91,20
SC43,27,00:00-08:00,62,65
SC43,27,05:00-13:00,95,104
SC43,27,08:00-16:00,68,68
SC43,27,12:00-20:00,51,52
SC43,27,14:00-22:00,40,45
SC43,27,16:00-24:00,82,73
SC43,28,00:00-08:00,52,38
SC43,28,05:00-13:00,29,106
SC43,28,08:00-16:00,67,77
SC43,28,12:00-20:00,100,54
SC43,28,14:00-22:00,84,41
SC43,28,16:00-24:00,30,86
SC43,29,00:00-08:00,74,78
SC43,29,05:00-13:00,3,42
SC43,29,08:00-16:00,62,95
SC43,29,12:00-20:00,28,71
SC43,29,14:00-22:00,69,69
SC43,29,16:00-24:00,23,57
SC43,30,00:00-08:00,25,57
SC43,30,05:00-13:00,74,76
SC43,30,08:00-16:00,103,37
SC43,30,12:00-20:00,59,100
SC43,30,14:00-22:00,47,84
SC43,30,16:00-24:00,54,54
SC44,1,00:00-08:00,9,83
SC44,1,05:00-13:00,82,31
SC44,1,08:00-16:00,74,65
SC44,1,12:00-20:00,69,89
SC44,1,14:00-22:00,26,67
SC44,1,16:00-24:00,48,55
SC44,2,00:00-08:00,60,72
SC44,2,05:00-13:00,29,59
SC44,2,08:00-16:00,56,34
SC44,2,12:00-20:00,42,35
SC44,2,14:00-22:00,62,77
SC44,2,16:00-24:00,57,63
SC44,3,00:00-08:00,77,89
SC44,3,05:00-13:00,32,72
SC44,3,08:00-16:00,32,109
SC44,3,12:00-20:00,77,85
SC44,3,14:00-22:00,109,96
SC44,3,16:00-24:00,23,38
SC44,4,00:00-08:00,62,115
SC44,4,05:00-13:00,28,76
SC44,4,08:00-16:00,107,61
SC44,4,12:00-20:00,45,60
SC44,4,14:00-22:00,78,62
SC44,4,16:00-24:00,57,56
SC44,5,00:00-08:00,35,105
SC44,5,05:00-13:00,66,97
SC44,5,08:00-16:00,65,30
SC44,5,12:00-20:00,36,105
SC44,5,14:00-22:00,48,38
SC44,5,16:00-24:00,9,38
SC44,6,00:00-08:00,62,57
SC44,6,05:00-13:00,84,41
SC44,6,08:00-16:00,37,8
SC44,6,12:00-20:00,40,50
SC44,6,14:00-22:00,61,79
SC44,6,16:00-24:00,38,62
SC44,7,00:00-08:00,94,86
SC44,7,05:00-13:00,33,60
SC44,7,08:00-16:00,70,63
SC44,7,12:00-20:00,57,61
SC44,7,14:00-22:00,98,116
SC44,7,16:00-24:00,108,87
SC44,8,00:00-08:00,98,89
SC44,8,05:00-13:00,86,57
SC44,8,08:00-16:00,34,35
SC44,8,12:00-20:00,46,42
SC44,8,14:00-22:00,41,44
SC44,8,16:00-24:00,43,92
SC44,9,00:00-08:00,82,7
SC44,9,05:00-13:00,17,90
SC44,9,08:00-16:00,83,95
SC44,9,12:00-20:00,18,75
SC44,9,14:00-22:00,40,58
SC44,9,16:00-24:00,64,28
SC44,10,00:00-08:00,26,72
SC44,10,05:00-13:00,104,12
SC44,10,08:00-16:00,77,85
SC44,10,12:00-20:00,91,22
SC44,10,14:00-22:00,36,68
SC44,10,16:00-24:00,36,93
SC44,11,00:00-08:00,31,56
SC44,11,05:00-13:00,76,91
SC44,11,08:00-16:00,76,20
SC44,11,12:00-20:00,52,51
SC44,11,14:00-22:00,37,54
SC44,11,16:00-24:00,71,60
SC44,12,00:00-08:00,20,58
SC44,12,05:00-13:00,93,66
SC44,12,08:00-16:00,72,96
SC44,12,12:00-20:00,12,96
SC44,12,14:00-22:00,52,47
SC44,12,16:00-24:00,67,74
SC44,13,00:00-08:00,86,68
SC44,13,05:00-13:00,96,72
SC44,13,08:00-16:00,95,74
SC44,13,12:00-20:00,50,63
SC44,13,14:00-22:00,26,26
SC44,13,16:00-24:00,32,82
SC44,14,00:00-08:00,105,71
SC44,14,05:00-13:00,36,41
SC44,14,08:00-16:00,53,51
SC44,14,12:00-20:00,112,68
SC44,14,14:00-22:00,97,55
SC44,14,16:00-24:00,50,60
SC44,15,00:00-08:00,62,96
SC44,15,05:00-13:00,37,52
SC44,15,08:00-16:00,78,39
SC44,15,12:00-20:00,33,52
SC44,15,14:00-22:00,58,84
SC44,15,16:00-24:00,26,65
SC44,16,00:00-08:00,75,74
SC44,16,05:00-13:00,71,59
SC44,16,08:00-16:00,36,55
SC44,16,12:00-20:00,92,68
SC44,16,14:00-22:00,86,38
SC44,16,16:00-24:00,84,83
SC44,17,00:00-08:00,77,72
SC44,17,05:00-13:00,43,65
SC44,17,08:00-16:00,75,85
SC44,17,12:00-20:00,79,15
SC44,17,14:00-22:00,20,64
SC44,17,16:00-24:00,26,40
SC44,18,00:00-08:00,44,32
SC44,18,05:00-13:00,61,94
SC44,18,08:00-16:00,93,50
SC44,18,12:00-20:00,48,89
SC44,18,14:00-22:00,91,22
SC44,18,16:00-24:00,77,95
SC44,19,00:00-08:00,43,58
SC44,19,05:00-13:00,108,62
SC44,19,08:00-16:00,67,92
SC44,19,12:00-20:00,108,75
SC44,19,14:00-22:00,85,4
SC44,19,16:00-24:00,62,58
SC44,20,00:00-08:00,64,25
SC44,20,05:00-13:00,22,93
SC44,20,08:00-16:00,19,110
SC44,20,12:00-20:00,73,84
SC44,20,14:00-22:00,33,28
SC44,20,16:00-24:00,17,88
SC44,21,00:00-08:00,67,44
SC44,21,05:00-13:00,41,60
SC44,21,08:00-16:00,29,22
SC44,21,12:00-20:00,59,87
SC44,21,14:00-22:00,15,89
SC44,21,16:00-24:00,76,69
SC44,22,00:00-08:00,48,40
SC44,22,05:00-13:00,31,32
SC44,22,08:00-16:00,45,91
SC44,22,12:00-20:00,16,100
SC44,22,14:00-22:00,51,57
SC44,22,16:00-24:00,73,55
SC44,23,00:00-08:00,58,91
SC44,23,05:00-13:00,102,66
SC44,23,08:00-16:00,47,37
SC44,23,12:00-20:00,22,41
SC44,23,14:00-22:00,75,95
SC44,23,16:00-24:00,3,91
SC44,24,00:00-08:00,31,27
SC44,24,05:00-13:00,54,40
SC44,24,08:00-16:00,80,112
SC44,24,12:00-20:00,69,42
SC44,24,14:00-22:00,55,68
SC44,24,16:00-24:00,38,39
SC44,25,00:00-08:00,38,66
SC44,25,05:00-13:00,50,54
SC44,25,08:00-16:00,68,31
SC44,25,12:00-20:00,49,19
SC44,25,14:00-22:00,24,52
SC44,25,16:00-24:00,65,108
SC44,26,00:00-08:00,64,87
SC44,26,05:00-13:00,31,50
SC44,26,08:00-16:00,88,68
SC44,26,12:00-20:00,90,67
SC44,26,14:00-22:00,71,68
SC44,26,16:00-24:00,91,20
SC44,27,00:00-08:00,62,65
SC44,27,05:00-13:00,95,104
SC44,27,08:00-16:00,68,68
SC44,27,12:00-20:00,51,52
SC44,27,14:00-22:00,40,45
SC44,27,16:00-24:00,82,73
SC44,28,00:00-08:00,52,38
SC44,28,05:00-13:00,29,106
SC44,28,08:00-16:00,67,77
SC44,28,12:00-20:00,100,54
SC44,28,14:00-22:00,84,41
SC44,28,16:00-24:00,30,86
SC44,29,00:00-08:00,74,78
SC44,29,05:00-13:00,3,42
SC44,29,08:00-16:00,62,95
SC44,29,12:00-20:00,28,71
SC44,29,14:00-22:00,69,69
SC44,29,16:00-24:00,23,57
SC44,30,00:00-08:00,25,57
SC44,30,05:00-13:00,74,76
SC44,30,08:00-16:00,103,37
SC44,30,12:00-20:00,59,100
SC44,30,14:00-22:00,47,84
SC44,30,16:00-24:00,54,54
SC46,1,00:00-08:00,9,83
SC46,1,05:00-13:00,82,31
SC46,1,08:00-16:00,74,65
SC46,1,12:00-20:00,69,89
SC46,1,14:00-22:00,26,67
SC46,1,16:00-24:00,48,55
SC46,2,00:00-08:00,60,72
SC46,2,05:00-13:00,29,59
SC46,2,08:00-16:00,56,34
SC46,2,12:00-20:00,42,35
SC46,2,14:00-22:00,62,77
SC46,2,16:00-24:00,57,63
SC46,3,00:00-08:00,77,89
SC46,3,05:00-13:00,32,72
SC46,3,08:00-16:00,32,109
SC46,3,12:00-20:00,77,85
SC46,3,14:00-22:00,109,96
SC46,3,16:00-24:00,23,38
SC46,4,00:00-08:00,62,115
SC46,4,05:00-13:00,28,76
SC46,4,08:00-16:00,107,61
SC46,4,12:00-20:00,45,60
SC46,4,14:00-22:00,78,62
SC46,4,16:00-24:00,57,56
SC46,5,00:00-08:00,35,105
SC46,5,05:00-13:00,66,97
SC46,5,08:00-16:00,65,30
SC46,5,12:00-20:00,36,105
SC46,5,14:00-22:00,48,38
SC46,5,16:00-24:00,9,38
SC46,6,00:00-08:00,62,57
SC46,6,05:00-13:00,84,41
SC46,6,08:00-16:00,37,8
SC46,6,12:00-20:00,40,50
SC46,6,14:00-22:00,61,79
SC46,6,16:00-24:00,38,62
SC46,7,00:00-08:00,94,86
SC46,7,05:00-13:00,33,60
SC46,7,08:00-16:00,70,63
SC46,7,12:00-20:00,57,61
SC46,7,14:00-22:00,98,116
SC46,7,16:00-24:00,108,87
SC46,8,00:00-08:00,98,89
SC46,8,05:00-13:00,86,57
SC46,8,08:00-16:00,34,35
SC46,8,12:00-20:00,46,42
SC46,8,14:00-22:00,41,44
SC46,8,16:00-24:00,43,92
SC46,9,00:00-08:00,82,7
SC46,9,05:00-13:00,17,90
SC46,9,08:00-16:00,83,95
SC46,9,12:00-20:00,18,75
SC46,9,14:00-22:00,40,58
SC46,9,16:00-24:00,64,28
SC46,10,00:00-08:00,26,72
SC46,10,05:00-13:00,104,12
SC46,10,08:00-16:00,77,85
SC46,10,12:00-20:00,91,22
SC46,10,14:00-22:00,36,68
SC46,10,16:00-24:00,36,93
SC46,11,00:00-08:00,31,56
SC46,11,05:00-13:00,76,91
SC46,11,08:00-16:00,76,20
SC46,11,12:00-20:00,52,51
SC46,11,14:00-22:00,37,54
SC46,11,16:00-24:00,71,60
SC46,12,00:00-08:00,20,58
SC46,12,05:00-13:00,93,66
SC46,12,08:00-16:00,72,96
SC46,12,12:00-20:00,12,96
SC46,12,14:00-22:00,52,47
SC46,12,16:00-24:00,67,74
SC46,13,00:00-08:00,86,68
SC46,13,05:00-13:00,96,72
SC46,13,08:00-16:00,95,74
SC46,13,12:00-20:00,50,63
SC46,13,14:00-22:00,26,26
SC46,13,16:00-24:00,32,82
SC46,14,00:00-08:00,105,71
SC46,14,05:00-13:00,36,41
SC46,14,08:00-16:00,53,51
SC46,14,12:00-20:00,112,68
SC46,14,14:00-22:00,97,55
SC46,14,16:00-24:00,50,60
SC46,15,00:00-08:00,62,96
SC46,15,05:00-13:00,37,52
SC46,15,08:00-16:00,78,39
SC46,15,12:00-20:00,33,52
SC46,15,14:00-22:00,58,84
SC46,15,16:00-24:00,26,65
SC46,16,00:00-08:00,75,74
SC46,16,05:00-13:00,71,59
SC46,16,08:00-16:00,36,55
SC46,16,12:00-20:00,92,68
SC46,16,14:00-22:00,86,38
SC46,16,16:00-24:00,84,83
SC46,17,00:00-08:00,77,72
SC46,17,05:00-13:00,43,65
SC46,17,08:00-16:00,75,85
SC46,17,12:00-20:00,79,15
SC46,17,14:00-22:00,20,64
SC46,17,16:00-24:00,26,40
SC46,18,00:00-08:00,44,32
SC46,18,05:00-13:00,61,94
SC46,18,08:00-16:00,93,50
SC46,18,12:00-20:00,48,89
SC46,18,14:00-22:00,91,22
SC46,18,16:00-24:00,77,95
SC46,19,00:00-08:00,43,58
SC46,19,05:00-13:00,108,62
SC46,19,08:00-16:00,67,92
SC46,19,12:00-20:00,108,75
SC46,19,14:00-22:00,85,4
SC46,19,16:00-24:00,62,58
SC46,20,00:00-08:00,64,25
SC46,20,05:00-13:00,22,93
SC46,20,08:00-16:00,19,110
SC46,20,12:00-20:00,73,84
SC46,20,14:00-22:00,33,28
SC46,20,16:00-24:00,17,88
SC46,21,00:00-08:00,67,44
SC46,21,05:00-13:00,41,60
SC46,21,08:00-16:00,29,22
SC46,21,12:00-20:00,59,87
SC46,21,14:00-22:00,15,89
SC46,21,16:00-24:00,76,69
SC46,22,00:00-08:00,48,40
SC46,22,05:00-13:00,31,32
SC46,22,08:00-16:00,45,91
SC46,22,12:00-20:00,16,100
SC46,22,14:00-22:00,51,57
SC46,22,16:00-24:00,73,55
SC46,23,00:00-08:00,58,91
SC46,23,05:00-13:00,102,66
SC46,23,08:00-16:00,47,37
SC46,23,12:00-20:00,22,41
SC46,23,14:00-22:00,75,95
SC46,23,16:00-24:00,3,91
SC46,24,00:00-08:00,31,27
SC46,24,05:00-13:00,54,40
SC46,24,08:00-16:00,80,112
SC46,24,12:00-20:00,69,42
SC46,24,14:00-22:00,55,68
SC46,24,16:00-24:00,38,39
SC46,25,00:00-08:00,38,66
SC46,25,05:00-13:00,50,54
SC46,25,08:00-16:00,68,31
SC46,25,12:00-20:00,49,19
SC46,25,14:00-22:00,24,52
SC46,25,16:00-24:00,65,108
SC46,26,00:00-08:00,64,87
SC46,26,05:00-13:00,31,50
SC46,26,08:00-16:00,88,68
SC46,26,12:00-20:00,90,67
SC46,26,14:00-22:00,71,68
SC46,26,16:00-24:00,91,20
SC46,27,00:00-08:00,62,65
SC46,27,05:00-13:00,95,104
SC46,27,08:00-16:00,68,68
SC46,27,12:00-20:00,51,52
SC46,27,14:00-22:00,40,45
SC46,27,16:00-24:00,82,73
SC46,28,00:00-08:00,52,38
SC46,28,05:00-13:00,29,106
SC46,28,08:00-16:00,67,77
SC46,28,12:00-20:00,100,54
SC46,28,14:00-22:00,84,41
SC46,28,16:00-24:00,30,86
SC46,29,00:00-08:00,74,78
SC46,29,05:00-13:00,3,42
SC46,29,08:00-16:00,62,95
SC46,29,12:00-20:00,28,71
SC46,29,14:00-22:00,69,69
SC46,29,16:00-24:00,23,57
SC46,30,00:00-08:00,25,57
SC46,30,05:00-13:00,74,76
SC46,30,08:00-16:00,103,37
SC46,30,12:00-20:00,59,100
SC46,30,14:00-22:00,47,84
SC46,30,16:00-24:00,54,54
SC47,1,00:00-08:00,9,83
SC47,1,05:00-13:00,82,31
SC47,1,08:00-16:00,74,65
SC47,1,12:00-20:00,69,89
SC47,1,14:00-22:00,26,67
SC47,1,16:00-24:00,48,55
SC47,2,00:00-08:00,60,72
SC47,2,05:00-13:00,29,59
SC47,2,08:00-16:00,56,34
SC47,2,12:00-20:00,42,35
SC47,2,14:00-22:00,62,77
SC47,2,16:00-24:00,57,63
SC47,3,00:00-08:00,77,89
SC47,3,05:00-13:00,32,72
SC47,3,08:00-16:00,32,109
SC47,3,12:00-20:00,77,85
SC47,3,14:00-22:00,109,96
SC47,3,16:00-24:00,23,38
SC47,4,00:00-08:00,62,115
SC47,4,05:00-13:00,28,76
SC47,4,08:00-16:00,107,61
SC47,4,12:00-20:00,45,60
SC47,4,14:00-22:00,78,62
SC47,4,16:00-24:00,57,56
SC47,5,00:00-08:00,35,105
SC47,5,05:00-13:00,66,97
SC47,5,08:00-16:00,65,30
SC47,5,12:00-20:00,36,105
SC47,5,14:00-22:00,48,38
SC47,5,16:00-24:00,9,38
SC47,6,00:00-08:00,62,57
SC47,6,05:00-13:00,84,41
SC47,6,08:00-16:00,37,8
SC47,6,12:00-20:00,40,50
SC47,6,14:00-22:00,61,79
SC47,6,16:00-24:00,38,62
SC47,7,00:00-08:00,94,86
SC47,7,05:00-13:00,33,60
SC47,7,08:00-16:00,70,63
SC47,7,12:00-20:00,57,61
SC47,7,14:00-22:00,98,116
SC47,7,16:00-24:00,108,87
SC47,8,00:00-08:00,98,89
SC47,8,05:00-13:00,86,57
SC47,8,08:00-16:00,34,35
SC47,8,12:00-20:00,46,42
SC47,8,14:00-22:00,41,44
SC47,8,16:00-24:00,43,92
SC47,9,00:00-08:00,82,7
SC47,9,05:00-13:00,17,90
SC47,9,08:00-16:00,83,95
SC47,9,12:00-20:00,18,75
SC47,9,14:00-22:00,40,58
SC47,9,16:00-24:00,64,28
SC47,10,00:00-08:00,26,72
SC47,10,05:00-13:00,104,12
SC47,10,08:00-16:00,77,85
SC47,10,12:00-20:00,91,22
SC47,10,14:00-22:00,36,68
SC47,10,16:00-24:00,36,93
SC47,11,00:00-08:00,31,56
SC47,11,05:00-13:00,76,91
SC47,11,08:00-16:00,76,20
SC47,11,12:00-20:00,52,51
SC47,11,14:00-22:00,37,54
SC47,11,16:00-24:00,71,60
SC47,12,00:00-08:00,20,58
SC47,12,05:00-13:00,93,66
SC47,12,08:00-16:00,72,96
SC47,12,12:00-20:00,12,96
SC47,12,14:00-22:00,52,47
SC47,12,16:00-24:00,67,74
SC47,13,00:00-08:00,86,68
SC47,13,05:00-13:00,96,72
SC47,13,08:00-16:00,95,74
SC47,13,12:00-20:00,50,63
SC47,13,14:00-22:00,26,26
SC47,13,16:00-24:00,32,82
SC47,14,00:00-08:00,105,71
SC47,14,05:00-13:00,36,41
SC47,14,08:00-16:00,53,51
SC47,14,12:00-20:00,112,68
SC47,14,14:00-22:00,97,55
SC47,14,16:00-24:00,50,60
SC47,15,00:00-08:00,62,96
SC47,15,05:00-13:00,37,52
SC47,15,08:00-16:00,78,39
SC47,15,12:00-20:00,33,52
SC47,15,14:00-22:00,58,84
SC47,15,16:00-24:00,26,65
SC47,16,00:00-08:00,75,74
SC47,16,05:00-13:00,71,59
SC47,16,08:00-16:00,36,55
SC47,16,12:00-20:00,92,68
SC47,16,14:00-22:00,86,38
SC47,16,16:00-24:00,84,83
SC47,17,00:00-08:00,77,72
SC47,17,05:00-13:00,43,65
SC47,17,08:00-16:00,75,85
SC47,17,12:00-20:00,79,15
SC47,17,14:00-22:00,20,64
SC47,17,16:00-24:00,26,40
SC47,18,00:00-08:00,44,32
SC47,18,05:00-13:00,61,94
SC47,18,08:00-16:00,93,50
SC47,18,12:00-20:00,48,89
SC47,18,14:00-22:00,91,22
SC47,18,16:00-24:00,77,95
SC47,19,00:00-08:00,43,58
SC47,19,05:00-13:00,108,62
SC47,19,08:00-16:00,67,92
SC47,19,12:00-20:00,108,75
SC47,19,14:00-22:00,85,4
SC47,19,16:00-24:00,62,58
SC47,20,00:00-08:00,64,25
SC47,20,05:00-13:00,22,93
SC47,20,08:00-16:00,19,110
SC47,20,12:00-20:00,73,84
SC47,20,14:00-22:00,33,28
SC47,20,16:00-24:00,17,88
SC47,21,00:00-08:00,67,44
SC47,21,05:00-13:00,41,60
SC47,21,08:00-16:00,29,22
SC47,21,12:00-20:00,59,87
SC47,21,14:00-22:00,15,89
SC47,21,16:00-24:00,76,69
SC47,22,00:00-08:00,48,40
SC47,22,05:00-13:00,31,32
SC47,22,08:00-16:00,45,91
SC47,22,12:00-20:00,16,100
SC47,22,14:00-22:00,51,57
SC47,22,16:00-24:00,73,55
SC47,23,00:00-08:00,58,91
SC47,23,05:00-13:00,102,66
SC47,23,08:00-16:00,47,37
SC47,23,12:00-20:00,22,41
SC47,23,14:00-22:00,75,95
SC47,23,16:00-24:00,3,91
SC47,24,00:00-08:00,31,27
SC47,24,05:00-13:00,54,40
SC47,24,08:00-16:00,80,112
SC47,24,12:00-20:00,69,42
SC47,24,14:00-22:00,55,68
SC47,24,16:00-24:00,38,39
SC47,25,00:00-08:00,38,66
SC47,25,05:00-13:00,50,54
SC47,25,08:00-16:00,68,31
SC47,25,12:00-20:00,49,19
SC47,25,14:00-22:00,24,52
SC47,25,16:00-24:00,65,108
SC47,26,00:00-08:00,64,87
SC47,26,05:00-13:00,31,50
SC47,26,08:00-16:00,88,68
SC47,26,12:00-20:00,90,67
SC47,26,14:00-22:00,71,68
SC47,26,16:00-24:00,91,20
SC47,27,00:00-08:00,62,65
SC47,27,05:00-13:00,95,104
SC47,27,08:00-16:00,68,68
SC47,27,12:00-20:00,51,52
SC47,27,14:00-22:00,40,45
SC47,27,16:00-24:00,82,73
SC47,28,00:00-08:00,52,38
SC47,28,05:00-13:00,29,106
SC47,28,08:00-16:00,67,77
SC47,28,12:00-20:00,100,54
SC47,28,14:00-22:00,84,41
SC47,28,16:00-24:00,30,86
SC47,29,00:00-08:00,74,78
SC47,29,05:00-13:00,3,42
SC47,29,08:00-16:00,62,95
SC47,29,12:00-20:00,28,71
SC47,29,14:00-22:00,69,69
SC47,29,16:00-24:00,23,57
SC47,30,00:00-08:00,25,57
SC47,30,05:00-13:00,74,76
SC47,30,08:00-16:00,103,37
SC47,30,12:00-20:00,59,100
SC47,30,14:00-22:00,47,84
SC47,30,16:00-24:00,54,54
SC48,1,00:00-08:00,9,83
SC48,1,05:00-13:00,82,31
SC48,1,08:00-16:00,74,65
SC48,1,12:00-20:00,69,89
SC48,1,14:00-22:00,26,67
SC48,1,16:00-24:00,48,55
SC48,2,00:00-08:00,60,72
SC48,2,05:00-13:00,29,59
SC48,2,08:00-16:00,56,34
SC48,2,12:00-20:00,42,35
SC48,2,14:00-22:00,62,77
SC48,2,16:00-24:00,57,63
SC48,3,00:00-08:00,77,89
SC48,3,05:00-13:00,32,72
SC48,3,08:00-16:00,32,109
SC48,3,12:00-20:00,77,85
SC48,3,14:00-22:00,109,96
SC48,3,16:00-24:00,23,38
SC48,4,00:00-08:00,62,115
SC48,4,05:00-13:00,28,76
SC48,4,08:00-16:00,107,61
SC48,4,12:00-20:00,45,60
SC48,4,14:00-22:00,78,62
SC48,4,16:00-24:00,57,56
SC48,5,00:00-08:00,35,105
SC48,5,05:00-13:00,66,97
SC48,5,08:00-16:00,65,30
SC48,5,12:00-20:00,36,105
SC48,5,14:00-22:00,48,38
SC48,5,16:00-24:00,9,38
SC48,6,00:00-08:00,62,57
SC48,6,05:00-13:00,84,41
SC48,6,08:00-16:00,37,8
SC48,6,12:00-20:00,40,50
SC48,6,14:00-22:00,61,79
SC48,6,16:00-24:00,38,62
SC48,7,00:00-08:00,94,86
SC48,7,05:00-13:00,33,60
SC48,7,08:00-16:00,70,63
SC48,7,12:00-20:00,57,61
SC48,7,14:00-22:00,98,116
SC48,7,16:00-24:00,108,87
SC48,8,00:00-08:00,98,89
SC48,8,05:00-13:00,86,57
SC48,8,08:00-16:00,34,35
SC48,8,12:00-20:00,46,42
SC48,8,14:00-22:00,41,44
SC48,8,16:00-24:00,43,92
SC48,9,00:00-08:00,82,7
SC48,9,05:00-13:00,17,90
SC48,9,08:00-16:00,83,95
SC48,9,12:00-20:00,18,75
SC48,9,14:00-22:00,40,58
SC48,9,16:00-24:00,64,28
SC48,10,00:00-08:00,26,72
SC48,10,05:00-13:00,104,12
SC48,10,08:00-16:00,77,85
SC48,10,12:00-20:00,91,22
SC48,10,14:00-22:00,36,68
SC48,10,16:00-24:00,36,93
SC48,11,00:00-08:00,31,56
SC48,11,05:00-13:00,76,91
SC48,11,08:00-16:00,76,20
SC48,11,12:00-20:00,52,51
SC48,11,14:00-22:00,37,54
SC48,11,16:00-24:00,71,60
SC48,12,00:00-08:00,20,58
SC48,12,05:00-13:00,93,66
SC48,12,08:00-16:00,72,96
SC48,12,12:00-20:00,12,96
SC48,12,14:00-22:00,52,47
SC48,12,16:00-24:00,67,74
SC48,13,00:00-08:00,86,68
SC48,13,05:00-13:00,96,72
SC48,13,08:00-16:00,95,74
SC48,13,12:00-20:00,50,63
SC48,13,14:00-22:00,26,26
SC48,13,16:00-24:00,32,82
SC48,14,00:00-08:00,105,71
SC48,14,05:00-13:00,36,41
SC48,14,08:00-16:00,53,51
SC48,14,12:00-20:00,112,68
SC48,14,14:00-22:00,97,55
SC48,14,16:00-24:00,50,60
SC48,15,00:00-08:00,62,96
SC48,15,05:00-13:00,37,52
SC48,15,08:00-16:00,78,39
SC48,15,12:00-20:00,33,52
SC48,15,14:00-22:00,58,84
SC48,15,16:00-24:00,26,65
