分拣中心,日期,小时,货量,
SC35,2023-12-5,4,41.64393059,
SC35,2023-12-5,5,52.84454166,
SC35,2023-12-5,6,0,
SC35,2023-12-5,7,0,
SC35,2023-12-5,8,29.57951917,
SC35,2023-12-5,9,43.63067137,
SC35,2023-12-5,10,40.60737018,
SC35,2023-12-5,11,43.54429133,
SC35,2023-12-5,12,25.23172413,
SC35,2023-12-5,13,6.141736618,
SC35,2023-12-5,14,3.262402152,
SC35,2023-12-5,15,2.456188502,
SC35,2023-12-5,16,2.600155225,
SC35,2023-12-5,17,0.498241065,
SC35,2023-12-5,18,47.97846641,
SC35,2023-12-5,19,70.84038207,
SC35,2023-12-5,20,68.56570784,
SC35,2023-12-5,21,83.1063469,
SC35,2023-12-5,22,94.88282486,
SC35,2023-12-5,23,35.30939476,
SC35,2023-12-6,0,21.12796817,
SC35,2023-12-6,1,57.46715353,
SC35,2023-12-6,2,41.39294831,
SC35,2023-12-6,3,38.66607421,
SC35,2023-12-6,4,39.21144903,
SC35,2023-12-6,5,42.77073733,
SC35,2023-12-6,6,0.087981698,
SC35,2023-12-6,7,0,
SC35,2023-12-6,8,30.51415586,
SC35,2023-12-6,9,34.7910426,
SC35,2023-12-6,10,41.90961919,
SC35,2023-12-6,11,40.56053411,
SC35,2023-12-6,12,20.29555397,
SC35,2023-12-6,13,0.633356517,
SC35,2023-12-6,14,3.360230616,
SC35,2023-12-6,15,1.350954964,
SC35,2023-12-6,16,2.298184914,
SC35,2023-12-6,17,1.264843151,
SC35,2023-12-6,18,40.61794199,
SC35,2023-12-6,19,79.08121875,
SC35,2023-12-6,20,82.81273068,
SC35,2023-12-6,21,81.77938891,
SC35,2023-12-6,22,85.39608509,
SC35,2023-12-6,23,51.26710294,
SC35,2023-12-7,0,12.95420867,
SC35,2023-12-7,1,58.67070323,
SC35,2023-12-7,2,39.53157003,
SC35,2023-12-7,3,42.47825272,
SC35,2023-12-7,4,32.77994755,
SC35,2023-12-7,5,42.22077559,
SC35,2023-12-7,6,0,
SC35,2023-12-7,7,0,
SC35,2023-12-7,8,37.50036157,
SC35,2023-12-7,9,39.10244148,
SC35,2023-12-7,10,37.21427587,
SC35,2023-12-7,11,44.30920118,
SC35,2023-12-7,12,22.08034244,
SC35,2023-12-7,13,0.538089369,
SC35,2023-12-7,14,5.287111958,
SC35,2023-12-7,15,4.457463433,
SC35,2023-12-7,16,3.112860652,
SC35,2023-12-7,17,2.397646407,
SC35,2023-12-7,18,52.69151214,
SC35,2023-12-7,19,73.40411668,
SC35,2023-12-7,20,72.6316853,
SC35,2023-12-7,21,83.15963899,
SC35,2023-12-7,22,81.7292105,
SC35,2023-12-7,23,40.47565283,
SC35,2023-12-8,0,18.83665598,
SC35,2023-12-8,1,50.66078616,
SC35,2023-12-8,2,43.47469224,
SC35,2023-12-8,3,35.74678967,
SC35,2023-12-8,4,34.32097738,
SC35,2023-12-8,5,48.92129517,
SC35,2023-12-8,6,1.72690857,
SC35,2023-12-8,7,0,
SC35,2023-12-8,8,24.6539701,
SC35,2023-12-8,9,52.91356956,
SC35,2023-12-8,10,45.12863449,
SC35,2023-12-8,11,36.28859833,
SC35,2023-12-8,12,21.74531304,
SC35,2023-12-8,13,3.010139626,
SC35,2023-12-8,14,6.089894159,
SC35,2023-12-8,15,3.666013276,
SC35,2023-12-8,16,1.755424816,
SC35,2023-12-8,17,1.356197377,
SC35,2023-12-8,18,48.60761647,
SC35,2023-12-8,19,80.57432787,
SC35,2023-12-8,20,82.25678637,
SC35,2023-12-8,21,87.78893803,
SC35,2023-12-8,22,93.09295972,
SC35,2023-12-8,23,60.81256962,
SC35,2023-12-9,0,7.000727479,
SC35,2023-12-9,1,43.21166413,
SC35,2023-12-9,2,46.59400437,
SC35,2023-12-9,3,43.46747138,
SC35,2023-12-9,4,40.65359168,
SC35,2023-12-9,5,48.95311562,
SC35,2023-12-9,6,21.15539503,
SC35,2023-12-9,7,0,
SC35,2023-12-9,8,21.55331741,
SC35,2023-12-9,9,44.94546879,
SC35,2023-12-9,10,39.48824757,
SC35,2023-12-9,11,30.10864859,
SC35,2023-12-9,12,34.28683359,
SC35,2023-12-9,13,19.22262918,
SC35,2023-12-9,14,5.920652445,
SC35,2023-12-9,15,2.310927991,
SC35,2023-12-9,16,2.822542481,
SC35,2023-12-9,17,0.776084523,
SC35,2023-12-9,18,62.56774565,
SC35,2023-12-9,19,88.4327004,
SC35,2023-12-9,20,80.04790738,
SC35,2023-12-9,21,83.97028513,
SC35,2023-12-9,22,79.0246784,
SC35,2023-12-9,23,29.71072621,
SC35,2023-12-10,0,19.26628774,
SC35,2023-12-10,1,50.09001825,
SC35,2023-12-10,2,31.36346874,
SC35,2023-12-10,3,33.91322586,
SC35,2023-12-10,4,31.70343635,
SC35,2023-12-10,5,47.48359986,
SC35,2023-12-10,6,0,
SC35,2023-12-10,7,0,
SC35,2023-12-10,8,20.28619059,
SC35,2023-12-10,9,35.35808823,
SC35,2023-12-10,10,48.78680905,
SC35,2023-12-10,11,41.73248102,
SC35,2023-12-10,12,18.52969124,
SC35,2023-12-10,13,0.823044575,
SC35,2023-12-10,14,2.381229481,
SC35,2023-12-10,15,3.004503444,
SC35,2023-12-10,16,1.842947423,
SC35,2023-12-10,17,2.182915039,
SC35,2023-12-10,18,54.42460535,
SC35,2023-12-10,19,78.56230608,
SC35,2023-12-10,20,94.22914704,
SC35,2023-12-10,21,95.81566258,
SC35,2023-12-10,22,93.69086499,
SC35,2023-12-10,23,79.49721702,
SC35,2023-12-11,0,7.420931945,
SC35,2023-12-11,1,65.73305159,
SC35,2023-12-11,2,50.25845519,
SC35,2023-12-11,3,42.09758227,
SC35,2023-12-11,4,58.67347294,
SC35,2023-12-11,5,67.96387844,
SC35,2023-12-11,6,28.82557441,
SC35,2023-12-11,7,29.84215374,
SC35,2023-12-11,8,56.01907137,
SC35,2023-12-11,9,54.69187058,
SC35,2023-12-11,10,52.85638013,
SC35,2023-12-11,11,50.54083834,
SC35,2023-12-11,12,39.0478443,
SC35,2023-12-11,13,23.17791149,
SC35,2023-12-11,14,11.43077262,
SC35,2023-12-11,15,38.42660138,
SC35,2023-12-11,16,28.17609318,
SC35,2023-12-11,17,47.91467508,
SC35,2023-12-11,18,83.41023653,
SC35,2023-12-11,19,84.87862889,
SC35,2023-12-11,20,91.37344124,
SC35,2023-12-11,21,94.87499225,
SC35,2023-12-11,22,99.11073947,
SC35,2023-12-11,23,82.81723192,
SC35,2023-12-12,0,35.14193282,
SC35,2023-12-12,1,66.75033439,
SC35,2023-12-12,2,67.53843345,
SC35,2023-12-12,3,51.21352436,
SC35,2023-12-12,4,55.94211872,
SC35,2023-12-12,5,77.61484286,
SC35,2023-12-12,6,30.27260649,
SC35,2023-12-12,7,15.91794504,
SC35,2023-12-12,8,50.76318204,
SC35,2023-12-12,9,50.62245006,
SC35,2023-12-12,10,53.8029927,
SC35,2023-12-12,11,55.60436198,
SC35,2023-12-12,12,49.63732624,
SC35,2023-12-12,13,24.78405946,
SC35,2023-12-12,14,23.4330325,
SC35,2023-12-12,15,29.90670335,
SC35,2023-12-12,16,24.33371714,
SC35,2023-12-12,17,41.05267577,
SC35,2023-12-12,18,61.40251934,
SC35,2023-12-12,19,72.29517421,
SC35,2023-12-12,20,85.32695509,
SC35,2023-12-12,21,91.35028361,
SC35,2023-12-12,22,88.029009,
SC35,2023-12-12,23,75.92605916,
SC35,2023-12-13,0,23.29341719,
SC35,2023-12-13,1,69.2190119,
SC35,2023-12-13,2,55.94912412,
SC35,2023-12-13,3,50.39428737,
SC35,2023-12-13,4,47.08382911,
SC35,2023-12-13,5,66.72214084,
SC35,2023-12-13,6,2.392642558,
SC35,2023-12-13,7,3.458722338,
SC35,2023-12-13,8,41.75343021,
SC35,2023-12-13,9,44.3625202,
SC35,2023-12-13,10,44.02586343,
SC35,2023-12-13,11,58.10933841,
SC35,2023-12-13,12,31.62567231,
SC35,2023-12-13,13,16.30778916,
SC35,2023-12-13,14,5.057842007,
SC35,2023-12-13,15,3.065956103,
SC35,2023-12-13,16,4.496747386,
SC35,2023-12-13,17,11.59459434,
SC35,2023-12-13,18,65.65606106,
SC35,2023-12-13,19,69.92038018,
SC35,2023-12-13,20,79.0662225,
SC35,2023-12-13,21,81.31060098,
SC35,2023-12-13,22,86.55683569,
SC35,2023-12-13,23,55.41608423,
SC35,2023-12-14,0,19.26754609,
SC35,2023-12-14,1,59.53481999,
SC35,2023-12-14,2,41.80603412,
SC35,2023-12-14,3,33.22127503,
SC35,2023-12-14,4,39.54099996,
SC35,2023-12-14,5,39.31729289,
SC35,2023-12-14,6,0,
SC35,2023-12-14,7,2.209881443,
SC35,2023-12-14,8,43.42791043,
SC35,2023-12-14,9,51.36951167,
SC35,2023-12-14,10,34.89907811,
SC35,2023-12-14,11,51.64914552,
SC35,2023-12-14,12,29.25047441,
SC35,2023-12-14,13,0.448188209,
SC35,2023-12-14,14,3.69194083,
SC35,2023-12-14,15,2.797112521,
SC35,2023-12-14,16,2.517478674,
SC35,2023-12-14,17,0.02873744,
SC35,2023-12-14,18,43.28809351,
SC35,2023-12-14,19,75.08246186,
SC35,2023-12-14,20,78.82955541,
SC35,2023-12-14,21,78.15843418,
SC35,2023-12-14,22,87.38635111,
SC35,2023-12-14,23,70.41257663,
SC35,2023-12-15,0,13.7067656,
SC35,2023-12-15,1,50.60972703,
SC35,2023-12-15,2,52.25419435,
SC35,2023-12-15,3,36.39484007,
SC35,2023-12-15,4,44.47781501,
SC35,2023-12-15,5,37.31462688,
SC35,2023-12-15,6,15.93655179,
SC35,2023-12-15,7,0,
SC35,2023-12-15,8,25.41314309,
SC35,2023-12-15,9,49.68994023,
SC35,2023-12-15,10,40.12973194,
SC35,2023-12-15,11,37.87207342,
SC35,2023-12-15,12,28.53484376,
SC35,2023-12-15,13,0.355920785,
SC35,2023-12-15,14,3.143153522,
SC35,2023-12-15,15,1.303579915,
SC35,2023-12-15,16,0.439537767,
SC35,2023-12-15,17,0,
SC35,2023-12-15,18,50.02440816,
SC35,2023-12-15,19,75.94567261,
SC35,2023-12-15,20,82.63503118,
SC35,2023-12-15,21,88.98992182,
SC35,2023-12-15,22,85.14354064,
SC35,2023-12-15,23,50.776961,
SC35,2023-12-16,0,15.93303203,
SC35,2023-12-16,1,51.68791291,
SC35,2023-12-16,2,37.63043838,
SC35,2023-12-16,3,40.60306639,
SC35,2023-12-16,4,35.26900491,
SC35,2023-12-16,5,31.68518235,
SC35,2023-12-16,6,0,
SC35,2023-12-16,7,0,
SC35,2023-12-16,8,23.07289558,
SC35,2023-12-16,9,39.49180358,
SC35,2023-12-16,10,37.65821995,
SC35,2023-12-16,11,49.13200845,
SC35,2023-12-16,12,38.57501177,
SC35,2023-12-16,13,0.680949971,
SC35,2023-12-16,14,3.209072862,
SC35,2023-12-16,15,1.431052367,
SC35,2023-12-16,16,0.708731541,
SC35,2023-12-16,17,0,
SC35,2023-12-16,18,54.29938052,
SC35,2023-12-16,19,83.08108727,
SC35,2023-12-16,20,78.02484149,
SC35,2023-12-16,21,89.55419314,
SC35,2023-12-16,22,92.69351057,
SC35,2023-12-16,23,50.24327126,
SC35,2023-12-17,0,17.64619041,
SC35,2023-12-17,1,41.46054245,
SC35,2023-12-17,2,44.36810868,
SC35,2023-12-17,3,37.77762521,
SC35,2023-12-17,4,32.37785934,
SC35,2023-12-17,5,36.61459872,
SC35,2023-12-17,6,1.779186078,
SC35,2023-12-17,7,0,
SC35,2023-12-17,8,26.92271126,
SC35,2023-12-17,9,41.6543802,
SC35,2023-12-17,10,42.26358455,
SC35,2023-12-17,11,41.32208691,
SC35,2023-12-17,12,30.57793739,
SC35,2023-12-17,13,1.11459951,
SC35,2023-12-17,14,2.471463754,
SC35,2023-12-17,15,1.086908403,
SC35,2023-12-17,16,0.034646336,
SC35,2023-12-17,17,0,
SC35,2023-12-17,18,68.90242951,
SC35,2023-12-17,19,77.26514383,
SC35,2023-12-17,20,76.82208612,
SC35,2023-12-17,21,86.48628247,
SC35,2023-12-17,22,81.77879427,
SC35,2023-12-17,23,65.3302767,
SC35,2023-12-18,0,10.01888268,
SC35,2023-12-18,1,47.8873711,
SC35,2023-12-18,2,42.56038986,
SC35,2023-12-18,3,39.19307529,
SC35,2023-12-18,4,37.42661519,
SC35,2023-12-18,5,44.05084057,
SC35,2023-12-18,6,0,
SC35,2023-12-18,7,0,
SC35,2023-12-18,8,29.00832877,
SC35,2023-12-18,9,40.46271849,
SC35,2023-12-18,10,43.0848077,
SC35,2023-12-18,11,29.50514567,
SC35,2023-12-18,12,27.07626304,
SC35,2023-12-18,13,10.48809865,
SC35,2023-12-18,14,2.594230067,
SC35,2023-12-18,15,1.269384991,
SC35,2023-12-18,16,0.330953062,
SC35,2023-12-18,17,0,
SC35,2023-12-18,18,56.83007537,
SC35,2023-12-18,19,74.38427262,
SC35,2023-12-18,20,79.35244166,
SC35,2023-12-18,21,81.67092054,
SC35,2023-12-18,22,92.57329148,
SC35,2023-12-18,23,44.07844151,
SC35,2023-12-19,0,9.814001827,
SC35,2023-12-19,1,50.9155321,
SC35,2023-12-19,2,38.1503982,
SC35,2023-12-19,3,34.16129386,
SC35,2023-12-19,4,39.22332971,
SC35,2023-12-19,5,50.99806529,
SC35,2023-12-19,6,1.835793139,
SC35,2023-12-19,7,0,
SC35,2023-12-19,8,25.68788601,
SC35,2023-12-19,9,34.8215594,
SC35,2023-12-19,10,34.38138237,
SC35,2023-12-19,11,33.17089554,
SC35,2023-12-19,12,28.60405884,
SC35,2023-12-19,13,0.157618209,
SC35,2023-12-19,14,2.000859526,
SC35,2023-12-19,15,0.377706724,
SC35,2023-12-19,16,0,
SC35,2023-12-19,17,0,
SC35,2023-12-19,18,50.28277762,
SC35,2023-12-19,19,72.12656278,
SC35,2023-12-19,20,77.84886419,
SC35,2023-12-19,21,80.37988211,
SC35,2023-12-19,22,89.10088954,
SC35,2023-12-19,23,59.71907272,
SC35,2023-12-20,0,7.334342608,
SC35,2023-12-20,1,51.94909478,
SC35,2023-12-20,2,40.34980765,
SC35,2023-12-20,3,34.09770962,
SC35,2023-12-20,4,28.64083458,
SC35,2023-12-20,5,35.82526302,
SC35,2023-12-20,6,0,
SC35,2023-12-20,7,0,
SC35,2023-12-20,8,27.65366121,
SC35,2023-12-20,9,42.40641884,
SC35,2023-12-20,10,35.11230447,
SC35,2023-12-20,11,40.70628692,
SC35,2023-12-20,12,18.00129934,
SC35,2023-12-20,13,9.692590107,
SC35,2023-12-20,14,2.151682399,
SC35,2023-12-20,15,1.10966606,
SC35,2023-12-20,16,0.396707513,
SC35,2023-12-20,17,0,
SC35,2023-12-20,18,49.91990507,
SC35,2023-12-20,19,86.44531988,
SC35,2023-12-20,20,81.86593229,
SC35,2023-12-20,21,83.23700642,
SC35,2023-12-20,22,93.43779794,
SC35,2023-12-20,23,55.87036679,
SC35,2023-12-21,0,4.816040104,
SC35,2023-12-21,1,42.67112653,
SC35,2023-12-21,2,33.1321914,
SC35,2023-12-21,3,37.28668464,
SC35,2023-12-21,4,36.35739009,
SC35,2023-12-21,5,35.18210582,
SC35,2023-12-21,6,0,
SC35,2023-12-21,7,0,
SC35,2023-12-21,8,29.38768104,
SC35,2023-12-21,9,36.90403394,
SC35,2023-12-21,10,37.01336271,
SC35,2023-12-21,11,35.81074625,
SC35,2023-12-21,12,36.79470517,
SC35,2023-12-21,13,0.497553711,
SC35,2023-12-21,14,2.164817445,
SC35,2023-12-21,15,0,
SC35,2023-12-21,16,0.333560557,
SC35,2023-12-21,17,0.169567403,
SC35,2023-12-21,18,58.14114741,
SC35,2023-12-21,19,71.4245929,
SC35,2023-12-21,20,83.66941508,
SC35,2023-12-21,21,82.41213423,
SC35,2023-12-21,22,78.61295949,
SC35,2023-12-21,23,29.85232831,
SC35,2023-12-22,0,16.78017213,
SC35,2023-12-22,1,45.44001108,
SC35,2023-12-22,2,40.91764106,
SC35,2023-12-22,3,35.55073206,
SC35,2023-12-22,4,37.43051237,
SC35,2023-12-22,5,40.53623636,
SC35,2023-12-22,6,0,
SC35,2023-12-22,7,0,
SC35,2023-12-22,8,29.88414793,
SC35,2023-12-22,9,37.89364665,
SC35,2023-12-22,10,33.4530062,
SC35,2023-12-22,11,37.10359405,
SC35,2023-12-22,12,24.84415724,
SC35,2023-12-22,13,10.86839927,
SC35,2023-12-22,14,1.605713676,
SC35,2023-12-22,15,0.951877046,
SC35,2023-12-22,16,0.543229152,
SC35,2023-12-22,17,0,
SC35,2023-12-22,18,63.12084329,
SC35,2023-12-22,19,73.33704063,
SC35,2023-12-22,20,82.62696942,
SC35,2023-12-22,21,84.88815443,
SC35,2023-12-22,22,93.60597616,
SC35,2023-12-22,23,52.22356612,
SC35,2023-12-23,0,10.14695656,
SC35,2023-12-23,1,47.40290761,
SC35,2023-12-23,2,15.57785321,
SC35,2023-12-23,3,35.75363429,
SC35,2023-12-23,4,43.08534477,
SC35,2023-12-23,5,39.41948953,
SC35,2023-12-23,6,0,
SC35,2023-12-23,7,0,
SC35,2023-12-23,8,26.27671962,
SC35,2023-12-23,9,43.6827434,
SC35,2023-12-23,10,42.02631992,
SC35,2023-12-23,11,36.5411143,
SC35,2023-12-23,12,17.88598429,
SC35,2023-12-23,13,10.98874554,
SC35,2023-12-23,14,1.701912258,
SC35,2023-12-23,15,0.642887411,
SC35,2023-12-23,16,1.158822593,
SC35,2023-12-23,17,0.941586727,
SC35,2023-12-23,18,44.47022342,
SC35,2023-12-23,19,77.70731094,
SC35,2023-12-23,20,80.61284065,
SC35,2023-12-23,21,84.76747659,
SC35,2023-12-23,22,92.94097606,
SC35,2023-12-23,23,54.05575601,
SC35,2023-12-24,0,11.51416034,
SC35,2023-12-24,1,45.48206875,
SC35,2023-12-24,2,36.5773342,
SC35,2023-12-24,3,38.17423188,
SC35,2023-12-24,4,34.38498314,
SC35,2023-12-24,5,36.76679663,
SC35,2023-12-24,6,0,
SC35,2023-12-24,7,0,
SC35,2023-12-24,8,21.63686771,
SC35,2023-12-24,9,36.76679663,
SC35,2023-12-24,10,37.11865545,
SC35,2023-12-24,11,40.55604538,
SC35,2023-12-24,12,31.13705564,
SC35,2023-12-24,13,3.286077349,
SC35,2023-12-24,14,1.553849351,
SC35,2023-12-24,15,0.985462039,
SC35,2023-12-24,16,0.633603227,
SC35,2023-12-24,17,0.390008665,
SC35,2023-12-24,18,58.74443936,
SC35,2023-12-24,19,73.41424523,
SC35,2023-12-24,20,74.14502891,
SC35,2023-12-24,21,80.20782691,
SC35,2023-12-24,22,84.24067022,
SC35,2023-12-24,23,51.97792375,
SC35,2023-12-25,0,3.861700828,
SC35,2023-12-25,1,46.99941027,
SC35,2023-12-25,2,37.69202455,
SC35,2023-12-25,3,41.63080227,
SC35,2023-12-25,4,29.92238083,
SC35,2023-12-25,5,26.81991892,
SC35,2023-12-25,6,0,
SC35,2023-12-25,7,0,
SC35,2023-12-25,8,24.87750799,
SC35,2023-12-25,9,44.3016173,
SC35,2023-12-25,10,37.17944389,
SC35,2023-12-25,11,36.77477495,
SC35,2023-12-25,12,15.43523263,
SC35,2023-12-25,13,11.28063147,
SC35,2023-12-25,14,1.838356107,
SC35,2023-12-25,15,1.029018219,
SC35,2023-12-25,16,0.138746542,
SC35,2023-12-25,17,0.165724472,
SC35,2023-12-25,18,55.52443602,
SC35,2023-12-25,19,74.35503088,
SC35,2023-12-25,20,74.81365569,
SC35,2023-12-25,21,84.36384276,
SC35,2023-12-25,22,87.46630467,
SC35,2023-12-25,23,65.29044654,
SC35,2023-12-26,0,7.391426549,
SC35,2023-12-26,1,48.64081495,
SC35,2023-12-26,2,39.06794515,
SC35,2023-12-26,3,39.06794515,
SC35,2023-12-26,4,29.60263569,
SC35,2023-12-26,5,23.63303711,
SC35,2023-12-26,6,0,
SC35,2023-12-26,7,0,
SC35,2023-12-26,8,30.46311837,
SC35,2023-12-26,9,39.17550549,
SC35,2023-12-26,10,31.35049113,
SC35,2023-12-26,11,26.02625456,
SC35,2023-12-26,12,23.20279577,
SC35,2023-12-26,13,3.11590324,
SC35,2023-12-26,14,1.610058553,
SC35,2023-12-26,15,0.884026293,
SC35,2023-12-26,16,0.722685791,
SC35,2023-12-26,17,0.776465958,
SC35,2023-12-26,18,60.84891295,
SC35,2023-12-26,19,74.69730606,
SC35,2023-12-26,20,81.3929369,
SC35,2023-12-26,21,88.35746858,
SC35,2023-12-26,22,84.48529653,
SC35,2023-12-26,23,26.99429757,
SC35,2023-12-27,0,10.68368064,
SC35,2023-12-27,1,39.57680136,
SC35,2023-12-27,2,30.57115335,
SC35,2023-12-27,3,31.05359878,
SC35,2023-12-27,4,31.93808206,
SC35,2023-12-27,5,43.65078499,
SC35,2023-12-27,6,0,
SC35,2023-12-27,7,0,
SC35,2023-12-27,8,19.12647566,
SC35,2023-12-27,9,34.53792688,
SC35,2023-12-27,10,34.6719395,
SC35,2023-12-27,11,29.31143472,
SC35,2023-12-27,12,19.47490847,
SC35,2023-12-27,13,0.498721576,
SC35,2023-12-27,14,2.240885627,
SC35,2023-12-27,15,1.383204864,
SC35,2023-12-27,16,0.87395691,
SC35,2023-12-27,17,0.016276147,
SC35,2023-12-27,18,48.42163423,
SC35,2023-12-27,19,72.91914104,
SC35,2023-12-27,20,77.58278019,
SC35,2023-12-27,21,82.46083953,
SC35,2023-12-27,22,86.64203325,
SC35,2023-12-27,23,37.80783479,
SC35,2023-12-28,0,6.046678644,
SC35,2023-12-28,1,48.57735524,
SC35,2023-12-28,2,34.89914769,
SC35,2023-12-28,3,33.322948,
SC35,2023-12-28,4,30.1705486,
SC35,2023-12-28,5,35.62045942,
SC35,2023-12-28,6,0,
SC35,2023-12-28,7,0,
SC35,2023-12-28,8,21.96896712,
SC35,2023-12-28,9,34.55184946,
SC35,2023-12-28,10,34.12440547,
SC35,2023-12-28,11,28.19362017,
SC35,2023-12-28,12,22.74370935,
SC35,2023-12-28,13,13.28651116,
SC35,2023-12-28,14,1.959245529,
SC35,2023-12-28,15,0.73034407,
SC35,2023-12-28,16,0.837205066,
SC35,2023-12-28,17,0,
SC35,2023-12-28,18,51.3290259,
SC35,2023-12-28,19,72.00662872,
SC35,2023-12-28,20,79.08616973,
SC35,2023-12-28,21,80.55550844,
SC35,2023-12-28,22,85.31082278,
SC35,2023-12-28,23,48.81779248,
SC35,2023-12-29,0,8.682624417,
SC35,2023-12-29,1,41.80817808,
SC35,2023-12-29,2,42.28748673,
SC35,2023-12-29,3,35.79019164,
SC35,2023-12-29,4,34.83157434,
SC35,2023-12-29,5,33.89958529,
SC35,2023-12-29,6,0,
SC35,2023-12-29,7,0,
SC35,2023-12-29,8,22.55594714,
SC35,2023-12-29,9,36.66892418,
SC35,2023-12-29,10,38.63941531,
SC35,2023-12-29,11,30.83733555,
SC35,2023-12-29,12,25.43179906,
SC35,2023-12-29,13,0.880544661,
SC35,2023-12-29,14,1.865790228,
SC35,2023-12-29,15,1.572879383,
SC35,2023-12-29,16,0.880544661,
SC35,2023-12-29,17,0.241466455,
SC35,2023-12-29,18,55.14893562,
SC35,2023-12-29,19,64.70848045,
SC35,2023-12-29,20,70.80635166,
SC35,2023-12-29,21,80.97834643,
SC35,2023-12-29,22,94.85166915,
SC35,2023-12-29,23,60.71424166,
SC35,2023-12-30,0,4.665928446,
SC35,2023-12-30,1,45.83187447,
SC35,2023-12-30,2,37.20587031,
SC35,2023-12-30,3,35.69300189,
SC35,2023-12-30,4,35.21525396,
SC35,2023-12-30,5,41.10747834,
SC35,2023-12-30,6,0.206947833,
SC35,2023-12-30,7,0,
SC35,2023-12-30,8,9.868072497,
SC35,2023-12-30,9,40.47048111,
SC35,2023-12-30,10,40.2581487,
SC35,2023-12-30,11,36.25037446,
SC35,2023-12-30,12,26.6423329,
SC35,2023-12-30,13,0.074240076,
SC35,2023-12-30,14,1.587108499,
SC35,2023-12-30,15,1.348234537,
SC35,2023-12-30,16,1.61365005,
SC35,2023-12-30,17,0.551987999,
SC35,2023-12-30,18,46.01766533,
SC35,2023-12-30,19,61.09326645,
SC35,2023-12-30,20,66.77315842,
SC35,2023-12-30,21,79.53964459,
SC35,2023-12-30,22,84.0517083,
SC35,2023-12-30,23,41.45251851,
SC36,2023-12-1,0,0,
SC36,2023-12-1,1,0,
SC36,2023-12-1,2,0,
SC36,2023-12-1,3,0,
SC36,2023-12-1,4,0,
SC36,2023-12-1,5,0,
SC36,2023-12-1,6,0,
SC36,2023-12-1,7,0,
SC36,2023-12-1,8,0,
SC36,2023-12-1,9,0,
SC36,2023-12-1,10,0,
SC36,2023-12-1,11,0,
SC36,2023-12-1,12,0,
SC36,2023-12-1,13,0,
SC36,2023-12-1,14,0,
SC36,2023-12-1,15,0,
SC36,2023-12-1,16,0,
SC36,2023-12-1,17,0,
SC36,2023-12-1,18,0,
SC36,2023-12-1,19,0,
SC36,2023-12-1,20,0,
SC36,2023-12-1,21,0,
SC36,2023-12-1,22,0,
SC36,2023-12-1,23,0,
SC36,2023-12-2,0,0,
SC36,2023-12-2,1,0,
SC36,2023-12-2,2,0,
SC36,2023-12-2,3,0,
SC36,2023-12-2,4,0,
SC36,2023-12-2,5,0,
SC36,2023-12-2,6,0,
SC36,2023-12-2,7,0,
SC36,2023-12-2,8,0,
SC36,2023-12-2,9,0,
SC36,2023-12-2,10,0,
SC36,2023-12-2,11,0,
SC36,2023-12-2,12,0,
SC36,2023-12-2,13,0,
SC36,2023-12-2,14,0,
SC36,2023-12-2,15,0,
SC36,2023-12-2,16,0,
SC36,2023-12-2,17,0,
SC36,2023-12-2,18,0,
SC36,2023-12-2,19,0,
SC36,2023-12-2,20,0,
SC36,2023-12-2,21,0,
SC36,2023-12-2,22,0,
SC36,2023-12-2,23,0,
SC36,2023-12-3,0,0,
SC36,2023-12-3,1,0,
SC36,2023-12-3,2,0,
SC36,2023-12-3,3,0,
SC36,2023-12-3,4,0,
SC36,2023-12-3,5,0,
SC36,2023-12-3,6,0,
SC36,2023-12-3,7,0,
SC36,2023-12-3,8,0,
SC36,2023-12-3,9,0,
SC36,2023-12-3,10,0,
SC36,2023-12-3,11,0,
SC36,2023-12-3,12,0,
SC36,2023-12-3,13,0,
SC36,2023-12-3,14,0,
SC36,2023-12-3,15,0,
SC36,2023-12-3,16,0,
SC36,2023-12-3,17,0,
SC36,2023-12-3,18,0,
SC36,2023-12-3,19,0,
SC36,2023-12-3,20,0,
SC36,2023-12-3,21,0,
SC36,2023-12-3,22,0,
SC36,2023-12-3,23,0,
SC36,2023-12-4,0,0,
SC36,2023-12-4,1,0,
SC36,2023-12-4,2,0,
SC36,2023-12-4,3,0,
SC36,2023-12-4,4,0,
SC36,2023-12-4,5,0,
SC36,2023-12-4,6,0,
SC36,2023-12-4,7,0,
SC36,2023-12-4,8,0,
SC36,2023-12-4,9,0,
SC36,2023-12-4,10,0,
SC36,2023-12-4,11,0,
SC36,2023-12-4,12,0,
SC36,2023-12-4,13,0,
SC36,2023-12-4,14,0,
SC36,2023-12-4,15,0,
SC36,2023-12-4,16,0,
SC36,2023-12-4,17,0,
SC36,2023-12-4,18,0,
SC36,2023-12-4,19,0,
SC36,2023-12-4,20,0,
SC36,2023-12-4,21,0,
SC36,2023-12-4,22,0,
SC36,2023-12-4,23,0,
SC36,2023-12-5,0,0,
SC36,2023-12-5,1,0,
SC36,2023-12-5,2,0,
SC36,2023-12-5,3,0,
SC36,2023-12-5,4,0,
SC36,2023-12-5,5,0,
SC36,2023-12-5,6,0,
SC36,2023-12-5,7,0,
SC36,2023-12-5,8,0,
SC36,2023-12-5,9,0,
SC36,2023-12-5,10,0,
SC36,2023-12-5,11,0,
SC36,2023-12-5,12,0,
SC36,2023-12-5,13,0,
SC36,2023-12-5,14,0,
